Client,RiskTolerance,Region,TotalInvestment,YearsOfInvestmentExperience,AnnualFeeRate,TotalServiceFee,TotalServiceCost,NetIncome,ProfitMargin,Service,AvgAnnualReturn,AnnualReturnVolatility,Liquidity,TotalValue,AvgAnnualFeeRate,ServiceTotalServiceFee,ServiceTotalServiceCost,ProfitMargin,Score,AdjustedScore,AllocPercent
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,4.59
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,0.08
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,2.62
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,2.88
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,1.97
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,5
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,4.34
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,9.17
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,1.26
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,5
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,2.17
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,8.43
client24,low,North America,1000069494,37,0.5,5000347.47,6500451.71,-1500104.24,-30,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,0.52
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,0.49
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,6.69
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,5.48
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,2.88
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,5.7
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,1.4
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,2.33
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,8.69
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,1.1
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,2.96
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,0.56
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,5.02
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,3.25
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,3.88
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,7
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,3.72
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,5.89
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,0.47
client25,low,North America,965345870.9,30,0.6,5792075.23,6274748.16,-482672.93,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,5.32
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,3.74
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,5.48
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,2.58
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,7.8
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,1.84
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,5.22
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,5.67
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,6.64
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,6.95
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,1.84
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,0.93
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.05
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,9.15
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,0.45
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,2.51
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,5.82
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,5.87
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,5.29
client26,low,North America,954438558.9,26,0.6,5726631.35,6203850.63,-477219.28,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,2.22
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,2.85
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,1.87
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,1.24
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,2.96
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,2.94
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,5.98
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,9.44
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.35
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,5.81
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,3.16
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,3.24
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,5.14
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,9.08
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,0.75
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,1.63
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,9.28
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,0.42
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,7.07
client27,low,North America,1033569042,29,0.6,6201414.25,6718198.77,-516784.52,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,6.9
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,6.67
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,4.5
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,4.62
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,4.61
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,2.14
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,3.4
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,6.11
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,9.77
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,8.51
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,8.04
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,4.5
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.03
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,5.41
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,2.54
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,4.47
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,5.45
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,8.31
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,2.76
client28,low,North America,994563916.1,41,0.4,3978255.66,6464665.45,-2486409.79,-62.5,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,0.43
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,9.06
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,5.21
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,8.25
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,5.27
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,4.55
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,9.75
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,7.68
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.75
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,2.45
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,1.85
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,6.2
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,7.77
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,5.46
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.4
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,6.68
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,1.68
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,8.34
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,6.48
client29,low,North America,1048003190,36,0.5,5240015.95,6812020.73,-1572004.78,-30,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,5.09
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,9.59
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,4.39
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,3.41
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,1.12
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,6.24
client30,low,North America,993733778.1,32,0.5,4968668.89,6459269.56,-1490600.67,-30,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,6.74
